year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1999,674,1133,732,118,.57410002,7.0326242,0,1,0,4.7706847,49.457806,.57410002,6.5957804
2000,674,1133,675,130,.60799998,7.0326242,0,0,1,4.8675346,49.457806,.60799998,6.5147128
1997,675,846,334,151,.60089999,6.7405195,0,0,0,5.0172796,45.434605,.60089999,5.811141
1998,675,846,314,160,.602,6.7405195,1,0,0,5.0751739,45.434605,.602,5.749393
1999,675,846,363,152,.58310002,6.7405195,0,1,0,5.0238805,45.434605,.58310002,5.894403
2000,675,846,368,166,.63029999,6.7405195,0,0,1,5.1119876,45.434605,.63029999,5.908083
1997,676,359,277,66,.68900001,5.8833222,0,0,0,4.1896548,34.61348,.68900001,5.6240177
1998,676,359,274,73,.75870001,5.8833222,1,0,0,4.2904596,34.61348,.75870001,5.6131282
1999,676,359,323,70,.755,5.8833222,0,1,0,4.2484951,34.61348,.755,5.7776523
2000,676,359,314,75,.80779999,5.8833222,0,0,1,4.3174882,34.61348,.80779999,5.749393
1997,677,818,212,135,.6656,6.7068624,0,0,0,4.9052749,44.982002,.6656,5.3565865
1998,677,818,190,154,.60860002,6.7068624,1,0,0,5.0369525,44.982002,.60860002,5.2470241
1999,677,818,222,155,.6329,6.7068624,0,1,0,5.0434251,44.982002,.6329,5.4026775
2000,677,818,237,165,.59119999,6.7068624,0,0,1,5.1059456,44.982002,.59119999,5.46806
1997,678,644,570,135,.47849998,6.4676986,0,0,0,4.9052749,41.831123,.47849998,6.3456364
1998,678,644,545,147,.46509999,6.4676986,1,0,0,4.9904327,41.831123,.46509999,6.300786
1999,678,644,589,146,.5072,6.4676986,0,1,0,4.9836068,41.831123,.5072,6.3784261
2000,678,644,569,157,.5061,6.4676986,0,0,1,5.0562458,41.831123,.5061,6.3438807
1997,679,1229,929,139,.4621,7.113956,0,0,0,4.934474,50.608368,.4621,6.8341088
1998,679,1229,899,155,.4761,7.113956,1,0,0,5.0434251,50.608368,.4761,6.8012829
1999,679,1229,1087,151,.42060003,7.113956,0,1,0,5.0172796,50.608368,.42060003,6.9911771
2000,679,1229,1119,162,.46130002,7.113956,0,0,1,5.0875964,50.608368,.46130002,7.0201907
1997,680,392,321,98,.66970003,5.971262,0,0,0,4.5849676,35.655968,.66970003,5.771441
1998,680,392,291,108,.6796,5.971262,1,0,0,4.6821313,35.655968,.6796,5.6733232
1999,680,392,325,106,.62169999,5.971262,0,1,0,4.6634393,35.655968,.62169999,5.7838254
2000,680,392,312,113,.64539999,5.971262,0,0,1,4.7273879,35.655968,.64539999,5.7430034
1997,681,1379,1254,225,.61659998,7.2291141,0,0,0,5.4161005,52.26009,.61659998,7.1340938
1998,681,1379,1265,219,.62019998,7.2291141,1,0,0,5.3890719,52.26009,.62019998,7.1428275
1999,681,1379,1420,201,.514,7.2291141,0,1,0,5.3033047,52.26009,.514,7.2584124
2000,681,1379,1498,225,.43430001,7.2291141,0,0,1,5.4161005,52.26009,.43430001,7.3118863
1997,682,789,198,148,.5302,6.6707664,0,0,0,4.9972124,44.499123,.5302,5.2882671
1998,682,789,187,154,.56770003,6.6707664,1,0,0,5.0369525,44.499123,.56770003,5.2311087
1999,682,789,202,153,.52819997,6.6707664,0,1,0,5.0304379,44.499123,.52819997,5.3082676
2000,682,789,223,164,.6099,6.6707664,0,0,1,5.0998664,44.499123,.6099,5.4071717
1997,683,472,400,86,.6243,6.1569791,0,0,0,4.4543471,37.90839,.6243,5.9914646
1998,683,472,381,93,.6196,6.1569791,1,0,0,4.5325994,37.90839,.6196,5.9427996
1999,683,472,389,98,.68110001,6.1569791,0,1,0,4.5849676,37.90839,.68110001,5.9635792
2000,683,472,379,100,.6024,6.1569791,0,0,1,4.6051702,37.90839,.6024,5.9375362
1997,684,470,173,206,.43419999,6.1527328,0,0,0,5.3278761,37.856121,.43419999,5.1532917
1998,684,470,202,202,.44580001,6.1527328,1,0,0,5.3082676,37.856121,.44580001,5.3082676
1999,684,470,188,202,.47939998,6.1527328,0,1,0,5.3082676,37.856121,.47939998,5.2364421
2000,684,470,201,211,.45910001,6.1527328,0,0,1,5.3518581,37.856121,.45910001,5.3033047
1997,685,964,434,176,.53259999,6.8710914,0,0,0,5.1704841,47.211895,.53259999,6.0730443
1998,685,964,429,175,.5596,6.8710914,1,0,0,5.1647859,47.211895,.5596,6.0614572
1999,685,964,458,189,.58289999,6.8710914,0,1,0,5.2417469,47.211895,.58289999,6.1268692
2000,685,964,461,192,.61919999,6.8710914,0,0,1,5.2574954,47.211895,.61919999,6.1333981
1997,686,440,504,101,.69660002,6.0867748,0,0,0,4.6151204,37.048828,.69660002,6.2225761
1998,686,440,498,108,.74470001,6.0867748,1,0,0,4.6821313,37.048828,.74470001,6.2105999
1999,686,440,495,102,.73710001,6.0867748,0,1,0,4.6249728,37.048828,.73710001,6.2045579
2000,686,440,471,110,.68550003,6.0867748,0,0,1,4.7004805,37.048828,.68550003,6.1548581
1997,687,1035,309,313,.39750001,6.9421568,0,0,0,5.7462034,48.193542,.39750001,5.7333412
1998,687,1035,313,301,.42540002,6.9421568,1,0,0,5.7071104,48.193542,.42540002,5.7462034
1999,687,1035,408,285,.30270001,6.9421568,0,1,0,5.6524892,48.193542,.30270001,6.0112672
2000,687,1035,426,300,.32179999,6.9421568,0,0,1,5.7037826,48.193542,.32179999,6.0544395
1997,688,316,278,77,.93889999,5.7557421,0,0,0,4.3438053,33.128567,.93889999,5.6276212
1998,688,316,242,86,.9874,5.7557421,1,0,0,4.4543471,33.128567,.9874,5.4889379
1999,688,316,252,96,.98400003,5.7557421,0,1,0,4.5643482,33.128567,.98400003,5.529429
2000,688,316,240,96,.98190004,5.7557421,0,0,1,4.5643482,33.128567,.98190004,5.480639
1997,689,670,628,116,.63709998,6.5072775,0,0,0,4.7535901,42.344662,.63709998,6.4425402
1998,689,670,552,127,.67470002,6.5072775,1,0,0,4.8441873,42.344662,.67470002,6.3135481
1999,689,670,579,121,.62229997,6.5072775,0,1,0,4.7957907,42.344662,.62229997,6.3613024
2000,689,670,596,133,.63749999,6.5072775,0,0,1,4.8903489,42.344662,.63749999,6.3902407
1997,690,303,2181,84,.62299997,5.7137327,0,0,0,4.4308167,32.64674,.62299997,7.6875386
1998,690,303,2109,86,.66230005,5.7137327,1,0,0,4.4543471,32.64674,.66230005,7.6539693
1999,690,303,2207,87,.64589995,5.7137327,0,1,0,4.4659081,32.64674,.64589995,7.6993895
2000,690,303,2176,94,.65139997,5.7137327,0,0,1,4.5432949,32.64674,.65139997,7.6852436
1997,691,1408,1911,388,.70190001,7.2499256,0,0,0,5.9610052,52.56142,.70190001,7.5553818
1998,691,1408,2180,315,.65400004,7.2499256,1,0,0,5.7525725,52.56142,.65400004,7.6870804
1999,691,1408,2389,316,.70459998,7.2499256,0,1,0,5.7557421,52.56142,.70459998,7.7786303
2000,691,1408,2619,313,.72570002,7.2499256,0,0,1,5.7462034,52.56142,.72570002,7.8705478
1997,692,1645,139,221,.38330001,7.4054956,0,0,0,5.3981628,54.841366,.38330001,4.934474
1998,692,1645,147,237,.35889998,7.4054956,1,0,0,5.46806,54.841366,.35889998,4.9904327
1999,692,1645,178,206,.41169998,7.4054956,0,1,0,5.3278761,54.841366,.41169998,5.1817837
2000,692,1645,271,246,.34220001,7.4054956,0,0,1,5.5053315,54.841366,.34220001,5.602119
1997,693,418,603,104,.5776,6.0354815,0,0,0,4.6443911,36.427036,.5776,6.401917
1998,693,418,534,109,.59780002,6.0354815,1,0,0,4.6913481,36.427036,.59780002,6.280396
1999,693,418,613,108,.61119998,6.0354815,0,1,0,4.6821313,36.427036,.61119998,6.418365
2000,693,418,588,114,.55119997,6.0354815,0,0,1,4.7361984,36.427036,.55119997,6.3767271
1997,694,782,170,172,.4032,6.6618547,0,0,0,5.1474943,44.38031,.4032,5.1357985
1998,694,782,167,170,.2599,6.6618547,1,0,0,5.1357985,44.38031,.2599,5.1179938
1999,694,782,190,156,.59419996,6.6618547,0,1,0,5.0498562,44.38031,.59419996,5.2470241
2000,694,782,198,180,.63630003,6.6618547,0,0,1,5.1929569,44.38031,.63630003,5.2882671
1997,695,1336,219,201,.41319999,7.1974354,0,0,0,5.3033047,51.803078,.41319999,5.3890719
1998,695,1336,219,204,.43110001,7.1974354,1,0,0,5.31812,51.803078,.43110001,5.3890719
1999,695,1336,292,177,.45340002,7.1974354,0,1,0,5.1761498,51.803078,.45340002,5.676754
2000,695,1336,261,194,.3946,7.1974354,0,0,1,5.267858,51.803078,.3946,5.5645204
1997,696,853,695,147,.62169999,6.7487597,0,0,0,4.9904327,45.545757,.62169999,6.5439119
1998,696,853,715,148,.62630004,6.7487597,1,0,0,4.9972124,45.545757,.62630004,6.5722823
1999,696,853,788,163,.59740001,6.7487597,0,1,0,5.09375,45.545757,.59740001,6.669498
2000,696,853,877,168,.5783,6.7487597,0,0,1,5.1239638,45.545757,.5783,6.7765069
1997,697,1325,615,301,.542,7.189168,0,0,0,5.7071104,51.684135,.542,6.4216223
1998,697,1325,658,255,.39680001,7.189168,1,0,0,5.5412636,51.684135,.39680001,6.4892049
1999,697,1325,730,259,.47869998,7.189168,0,1,0,5.556828,51.684135,.47869998,6.5930448
2000,697,1325,742,286,.50139999,7.189168,0,0,1,5.655992,51.684135,.50139999,6.6093493
1997,698,1020,731,176,.36900002,6.9275579,0,0,0,5.1704841,47.991058,.36900002,6.5944133
1998,698,1020,671,187,.3856,6.9275579,1,0,0,5.2311087,47.991058,.3856,6.508769
1999,698,1020,776,173,.40270001,6.9275579,0,1,0,5.1532917,47.991058,.40270001,6.6541524
2000,698,1020,796,184,.39930001,6.9275579,0,0,1,5.2149358,47.991058,.39930001,6.6795993
1997,699,1118,300,336,.59189999,7.0192966,0,0,0,5.817111,49.270527,.59189999,5.7037826
1998,699,1118,300,305,.51660001,7.0192966,1,0,0,5.7203116,49.270527,.51660001,5.7037826
1999,699,1118,276,339,.45099998,7.0192966,0,1,0,5.8260002,49.270527,.45099998,5.6204009
2000,699,1118,303,314,.44169998,7.0192966,0,0,1,5.749393,49.270527,.44169998,5.7137327
1997,700,1827,221,248,.43939999,7.5104303,0,0,0,5.5134287,56.406563,.43939999,5.3981628
1998,700,1827,222,235,.46000001,7.5104303,1,0,0,5.4595857,56.406563,.46000001,5.4026775
1999,700,1827,267,223,.48630002,7.5104303,0,1,0,5.4071717,56.406563,.48630002,5.5872488
2000,700,1827,269,274,.50770003,7.5104303,0,0,1,5.6131282,56.406563,.50770003,5.5947113
1997,701,1573,243,166,.43520001,7.3607397,0,0,0,5.1119876,54.180489,.43520001,5.4930615
1998,701,1573,186,183,.4562,7.3607397,1,0,0,5.209486,54.180489,.4562,5.2257466
1999,701,1573,269,168,.62089998,7.3607397,0,1,0,5.1239638,54.180489,.62089998,5.5947113
2000,701,1573,233,210,.44509998,7.3607397,0,0,1,5.3471074,54.180489,.44509998,5.4510384
1997,702,1044,232,190,.49599999,6.9508147,0,0,0,5.2470241,48.313824,.49599999,5.4467373
1998,702,1044,254,172,.50959998,6.9508147,1,0,0,5.1474943,48.313824,.50959998,5.5373344
1999,702,1044,319,178,.47150001,6.9508147,0,1,0,5.1817837,48.313824,.47150001,5.7651911
2000,702,1044,347,200,.39470002,6.9508147,0,0,1,5.2983174,48.313824,.39470002,5.8493247
1997,703,1542,163,163,.36189997,7.3408356,0,0,0,5.09375,53.887867,.36189997,5.09375
1998,703,1542,146,172,.39330003,7.3408356,1,0,0,5.1474943,53.887867,.39330003,4.9836068
1999,703,1542,182,158,.32919997,7.3408356,0,1,0,5.0625949,53.887867,.32919997,5.2040067
2000,703,1542,176,177,.3459,7.3408356,0,0,1,5.1761498,53.887867,.3459,5.1704841
1997,704,1197,310,203,.3766,7.0875735,0,0,0,5.3132062,50.2337,.3766,5.7365723
1998,704,1197,313,194,.37549999,7.0875735,1,0,0,5.267858,50.2337,.37549999,5.7462034
1999,704,1197,345,172,.41169998,7.0875735,0,1,0,5.1474943,50.2337,.41169998,5.8435445
2000,704,1197,370,197,.35900003,7.0875735,0,0,1,5.2832036,50.2337,.35900003,5.9135032
1997,705,192,1055,74,.70660001,5.2574954,0,0,0,4.3040652,27.641258,.70660001,6.9612961
1998,705,192,980,77,.77019995,5.2574954,1,0,0,4.3438053,27.641258,.77019995,6.8875527
1999,705,192,994,78,.71379995,5.2574954,0,1,0,4.356709,27.641258,.71379995,6.9017372
2000,705,192,954,80,.70199996,5.2574954,0,0,1,4.3820267,27.641258,.70199996,6.8606639
1997,706,1304,425,213,.52289999,7.1731915,0,0,0,5.3612924,51.454678,.52289999,6.0520892
1998,706,1304,397,225,.49439999,7.1731915,1,0,0,5.4161005,51.454678,.49439999,5.9839363
1999,706,1304,497,186,.505,7.1731915,0,1,0,5.2257466,51.454678,.505,6.20859
2000,706,1304,505,218,.50470001,7.1731915,0,0,1,5.3844953,51.454678,.50470001,6.2245584
1997,707,1636,862,266,.65179998,7.4000096,0,0,0,5.5834961,54.760143,.65179998,6.7592554
1998,707,1636,800,269,.6437,7.4000096,1,0,0,5.5947113,54.760143,.6437,6.6846118
1999,707,1636,926,256,.64649999,7.4000096,0,1,0,5.5451775,54.760143,.64649999,6.8308744
2000,707,1636,863,295,.61809999,7.4000096,0,0,1,5.6869755,54.760143,.61809999,6.7604146
1997,708,1610,236,275,.42200002,7.3839893,0,0,0,5.6167712,54.5233,.42200002,5.4638319
1998,708,1610,240,255,.45319998,7.3839893,1,0,0,5.5412636,54.5233,.45319998,5.480639
1999,708,1610,356,233,.50060004,7.3839893,0,1,0,5.4510384,54.5233,.50060004,5.8749309
2000,708,1610,386,295,.53750002,7.3839893,0,0,1,5.6869755,54.5233,.53750002,5.9558372
1997,709,1348,235,292,.66370004,7.2063775,0,0,0,5.676754,51.931877,.66370004,5.4595857
1998,709,1348,218,290,.66769999,7.2063775,1,0,0,5.6698809,51.931877,.66769999,5.3844953
1999,709,1348,277,276,.60250002,7.2063775,0,1,0,5.6204009,51.931877,.60250002,5.6240177
2000,709,1348,309,308,.70959997,7.2063775,0,0,1,5.7300997,51.931877,.70959997,5.7333412
1997,710,1876,399,246,.47060001,7.5368972,0,0,0,5.5053315,56.804821,.47060001,5.9889612
1998,710,1876,370,248,.55769998,7.5368972,1,0,0,5.5134287,56.804821,.55769998,5.9135032
1999,710,1876,499,221,.53470004,7.5368972,0,1,0,5.3981628,56.804821,.53470004,6.212606
2000,710,1876,493,277,.51740003,7.5368972,0,0,1,5.6240177,56.804821,.51740003,6.2005091
1997,711,687,861,120,.53830004,6.5323343,0,0,0,4.7874918,42.671391,.53830004,6.7580943
1998,711,687,782,128,.54930001,6.5323343,1,0,0,4.8520303,42.671391,.54930001,6.6618547
1999,711,687,858,126,.542,6.5323343,0,1,0,4.8362818,42.671391,.542,6.7546039
2000,711,687,841,138,.53820002,6.5323343,0,0,1,4.9272537,42.671391,.53820002,6.7345915
1997,712,787,472,152,.6674,6.6682281,0,0,0,5.0238805,44.465267,.6674,6.1569791
1998,712,787,449,163,.63849998,6.6682281,1,0,0,5.09375,44.465267,.63849998,6.1070228
1999,712,787,490,169,.6469,6.6682281,0,1,0,5.1298985,44.465267,.6469,6.1944056
2000,712,787,539,181,.6031,6.6682281,0,0,1,5.1984968,44.465267,.6031,6.2897158
1997,713,452,831,111,.58999997,6.1136823,0,0,0,4.7095304,37.37711,.58999997,6.72263
1998,713,452,759,117,.62540001,6.1136823,1,0,0,4.7621741,37.37711,.62540001,6.6320019
1999,713,452,860,110,.56870002,6.1136823,0,1,0,4.7004805,37.37711,.56870002,6.7569323
2000,713,452,815,119,.56450003,6.1136823,0,0,1,4.7791233,37.37711,.56450003,6.7031879
1997,714,1204,644,285,.62099999,7.0934048,0,0,0,5.6524892,50.316391,.62099999,6.4676986
1998,714,1204,713,252,.64319998,7.0934048,1,0,0,5.529429,50.316391,.64319998,6.5694814
1999,714,1204,834,273,.72050005,7.0934048,0,1,0,5.6094718,50.316391,.72050005,6.7262335
2000,714,1204,943,293,.76109999,7.0934048,0,0,1,5.6801724,50.316391,.76109999,6.8490663
1997,715,452,281,85,.63870001,6.1136823,0,0,0,4.4426513,37.37711,.63870001,5.6383548
1998,715,452,314,96,.62910002,6.1136823,1,0,0,4.5643482,37.37711,.62910002,5.749393
1999,715,452,318,89,.67510003,6.1136823,0,1,0,4.4886365,37.37711,.67510003,5.7620516
2000,715,452,331,98,.72610003,6.1136823,0,0,1,4.5849676,37.37711,.72610003,5.8021183
1997,716,1591,786,120,.51069999,7.372118,0,0,0,4.7874918,54.348125,.51069999,6.6669569
1998,716,1591,885,126,.49740002,7.372118,1,0,0,4.8362818,54.348125,.49740002,6.7855878
1999,716,1591,793,127,.52709997,7.372118,0,1,0,4.8441873,54.348125,.52709997,6.6758232
2000,716,1591,885,134,.57020003,7.372118,0,0,1,4.89784,54.348125,.57020003,6.7855878
1997,717,1815,577,154,.2174,7.5038409,0,0,0,5.0369525,56.307629,.2174,6.3578424
1998,717,1815,573,162,.25819999,7.5038409,1,0,0,5.0875964,56.307629,.25819999,6.3508859
1999,717,1815,565,171,.3107,7.5038409,0,1,0,5.1416636,56.307629,.3107,6.3368258
2000,717,1815,626,184,.2474,7.5038409,0,0,1,5.2149358,56.307629,.2474,6.4393506
1997,718,1023,180,132,.3152,6.9304948,0,0,0,4.882802,48.031757,.3152,5.1929569
1998,718,1023,186,137,.32790002,6.9304948,1,0,0,4.919981,48.031757,.32790002,5.2257466
1999,718,1023,164,154,.2291,6.9304948,0,1,0,5.0369525,48.031757,.2291,5.0998664
2000,718,1023,171,174,.35089999,6.9304948,0,0,1,5.1590552,48.031757,.35089999,5.1416636
1997,719,503,262,272,.83339995,6.2205901,0,0,0,5.6058021,38.69574,.83339995,5.5683446
1998,719,503,282,260,.88069999,6.2205901,1,0,0,5.5606818,38.69574,.88069999,5.6419072
1999,719,503,278,284,.87330002,6.2205901,0,1,0,5.6489744,38.69574,.87330002,5.6276212
2000,719,503,318,267,.77399999,6.2205901,0,0,1,5.5872488,38.69574,.77399999,5.7620516
1997,720,709,132,133,.4465,6.5638556,0,0,0,4.8903489,43.084202,.4465,4.882802
1998,720,709,120,137,.41689998,6.5638556,1,0,0,4.919981,43.084202,.41689998,4.7874918
1999,720,709,160,142,.35029998,6.5638556,0,1,0,4.9558272,43.084202,.35029998,5.0751739
2000,720,709,142,154,.3969,6.5638556,0,0,1,5.0369525,43.084202,.3969,4.9558272
1997,721,659,847,215,.40470001,6.4907236,0,0,0,5.3706379,42.129494,.40470001,6.7417006
1998,721,659,823,210,.39300001,6.4907236,1,0,0,5.3471074,42.129494,.39300001,6.7129564
1999,721,659,888,225,.403,6.4907236,0,1,0,5.4161005,42.129494,.403,6.7889719
2000,721,659,995,206,.4686,6.4907236,0,0,1,5.3278761,42.129494,.4686,6.9027429
1997,722,828,937,106,.51440001,6.7190132,0,0,0,4.6634393,45.145138,.51440001,6.8426833
1998,722,828,988,106,.5029,6.7190132,1,0,0,4.6634393,45.145138,.5029,6.8956828
1999,722,828,1027,113,.48610002,6.7190132,0,1,0,4.7273879,45.145138,.48610002,6.9343972
2000,722,828,1096,112,.44439998,6.7190132,0,0,1,4.7184987,45.145138,.44439998,6.9994226
1997,723,587,303,268,.8682,6.3750248,0,0,0,5.5909872,40.640942,.8682,5.7137327
1998,723,587,360,228,.81959999,6.3750248,1,0,0,5.4293456,40.640942,.81959999,5.8861041
1999,723,587,391,235,.84010005,6.3750248,0,1,0,5.4595857,40.640942,.84010005,5.9687076
2000,723,587,364,252,.84809995,6.3750248,0,0,1,5.529429,40.640942,.84809995,5.8971539
1997,724,1490,568,137,.5352,7.3065314,0,0,0,4.919981,53.385403,.5352,6.3421216
1998,724,1490,480,163,.55860001,7.3065314,1,0,0,5.09375,53.385403,.55860001,6.1737862
1999,724,1490,560,143,.55650002,7.3065314,0,1,0,4.9628448,53.385403,.55650002,6.3279366
2000,724,1490,544,157,.47909999,7.3065314,0,0,1,5.0562458,53.385403,.47909999,6.2989492
1997,725,1787,222,171,.22950001,7.4882936,0,0,0,5.1416636,56.074543,.22950001,5.4026775
1998,725,1787,253,171,.30860001,7.4882936,1,0,0,5.1416636,56.074543,.30860001,5.5333896
1999,725,1787,230,176,.2394,7.4882936,0,1,0,5.1704841,56.074543,.2394,5.4380794
2000,725,1787,237,187,.18190001,7.4882936,0,0,1,5.2311087,56.074543,.18190001,5.46806
1997,726,1946,455,155,.2308,7.5735312,0,0,0,5.0434251,57.358376,.2308,6.1202974
1998,726,1946,406,163,.44330001,7.5735312,1,0,0,5.09375,57.358376,.44330001,6.0063534
1999,726,1946,334,185,.3179,7.5735312,0,1,0,5.220356,57.358376,.3179,5.811141
2000,726,1946,314,202,.3091,7.5735312,0,0,1,5.3082676,57.358376,.3091,5.749393
1997,727,877,204,110,.72300005,6.7765069,0,0,0,4.7004805,45.921047,.72300005,5.31812
1998,727,877,208,111,.75279999,6.7765069,1,0,0,4.7095304,45.921047,.75279999,5.3375382
1999,727,877,213,119,.79730004,6.7765069,0,1,0,4.7791233,45.921047,.79730004,5.3612924
2000,727,877,217,120,.78589994,6.7765069,0,0,1,4.7874918,45.921047,.78589994,5.3798971
1997,728,1869,177,231,.39470002,7.5331588,0,0,0,5.4424176,56.748482,.39470002,5.1761498
1998,728,1869,187,214,.43330002,7.5331588,1,0,0,5.3659759,56.748482,.43330002,5.2311087
1999,728,1869,203,189,.30399999,7.5331588,0,1,0,5.2417469,56.748482,.30399999,5.3132062
2000,728,1869,211,201,.3021,7.5331588,0,0,1,5.3033047,56.748482,.3021,5.3518581
1997,729,229,332,69,.54769999,5.433722,0,0,0,4.2341065,29.525335,.54769999,5.8051348
1998,729,229,360,72,.50049996,5.433722,1,0,0,4.2766662,29.525335,.50049996,5.8861041
1999,729,229,327,68,.51910001,5.433722,0,1,0,4.2195077,29.525335,.51910001,5.7899604
2000,729,229,337,77,.50550002,5.433722,0,0,1,4.3438053,29.525335,.50550002,5.8200831
1997,730,840,612,112,.49470001,6.7334018,0,0,0,4.7184987,45.338699,.49470001,6.4167323
1998,730,840,588,114,.465,6.7334018,1,0,0,4.7361984,45.338699,.465,6.3767271
1999,730,840,643,117,.46160001,6.7334018,0,1,0,4.7621741,45.338699,.46160001,6.4661446
2000,730,840,688,119,.52459997,6.7334018,0,0,1,4.7791233,45.338699,.52459997,6.5337887
1997,731,499,415,206,.72070003,6.212606,0,0,0,5.3278761,38.596474,.72070003,6.0282784
1998,731,499,447,176,.73440003,6.212606,1,0,0,5.1704841,38.596474,.73440003,6.1025586
1999,731,499,398,182,.71749997,6.212606,0,1,0,5.2040067,38.596474,.71749997,5.9864521
2000,731,499,317,195,.75489998,6.212606,0,0,1,5.2729998,38.596474,.75489998,5.7589016
1997,732,972,486,112,.66000003,6.8793559,0,0,0,4.7184987,47.325539,.66000003,6.1862087
1998,732,972,397,122,.90319997,6.8793559,1,0,0,4.8040209,47.325539,.90319997,5.9839363
1999,732,972,695,111,.77809995,6.8793559,0,1,0,4.7095304,47.325539,.77809995,6.5439119
2000,732,972,681,113,.67290002,6.8793559,0,0,1,4.7273879,47.325539,.67290002,6.5235624
1997,733,1035,50,133,.83410001,6.9421568,0,0,0,4.8903489,48.193542,.83410001,3.9120231
1998,733,1035,193,112,.65580004,6.9421568,1,0,0,4.7184987,48.193542,.65580004,5.2626901
1999,733,1035,509,107,.4659,6.9421568,0,1,0,4.6728287,48.193542,.4659,6.2324481
2000,733,1035,467,115,.91710001,6.9421568,0,0,1,4.7449322,48.193542,.91710001,6.1463294
1997,734,1055,34,137,.67089999,6.9612961,0,0,0,4.919981,48.459644,.67089999,3.5263605
1998,734,1055,201,114,.74970001,6.9612961,1,0,0,4.7361984,48.459644,.74970001,5.3033047
1999,734,1055,350,117,.93449998,6.9612961,0,1,0,4.7621741,48.459644,.93449998,5.857933
2000,734,1055,42,130,.6875,6.9612961,0,0,1,4.8675346,48.459644,.6875,3.7376697
1997,735,334,163,100,.79839998,5.811141,0,0,0,4.6051702,33.76936,.79839998,5.09375
1998,735,334,192,91,.87489998,5.811141,1,0,0,4.5108595,33.76936,.87489998,5.2574954
1999,735,334,150,111,.89910007,5.811141,0,1,0,4.7095304,33.76936,.89910007,5.0106354
2000,735,334,132,113,.90779996,5.811141,0,0,1,4.7273879,33.76936,.90779996,4.882802
1997,736,484,222,88,.76019996,6.182085,0,0,0,4.4773369,38.218174,.76019996,5.4026775
1998,736,484,236,103,.76050001,6.182085,1,0,0,4.6347289,38.218174,.76050001,5.4638319
1999,736,484,271,101,.80260003,6.182085,0,1,0,4.6151204,38.218174,.80260003,5.602119
